1,0,17.6436,7.743,0,0,0.0522,4.3848,17.0172,74.0022,0.174,0,0.0348,1.3224,0,0,842.9778,143.4108,13.5894,16.617,193.3314,5.4462,0,0,7.0122,0,7.7256,0.0174,1.9488,1.6008,9.1176,0.1218,0
2,58.4292,0,5.2722,0,0,0.0174,2.2446,3.567,45.1008,45.7272,8.7174,1.7052,1.2702,33.843,0,183.1524,87.2436,1.5834,50.373,87.6786,2.6274,20.9322,0,9.0654,1.0092,0.8352,0.0174,0.0348,13.659,12.18,0.1218,82.0062
3,21.0192,7.917,0,0,0,12.8238,0,4.2108,14.8596,0,0,0.0348,25.3866,10.8576,0,0,46.1796,25.9434,0,133.3884,50.8602,123.0006,0,30.798,1.3572,89.6448,0,8.1084,0,0,0,118.0416
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1.0092,2.6622,1.3224,0,0,0,0,2.6274,0.87,0.8004,2.7318,1.8966,33.1122,0.87,0,487.896,2.5056,0.3654,42.891,164.3082,420.6276,0.1044,0,229.7322,150.6144,339.474,0.2088,0.2436,0.696,0,0,63.3186
7,19.4184,14.2158,13.6242,0,0,0,0,14.4594,19.227,6.5598,14.181,28.6578,0,18.618,0,196.794,51.5562,4.4544,46.4754,87.6438,0,72.1056,0,0,109.8114,0,0,0,12.0234,4.6458,0,57.072
8,75.2898,7.6212,5.4984,0,0,0.261,2.4186,0,65.6502,63.8058,17.4696,1.7922,4.5588,58.4814,0,391.761,122.0088,22.359,86.6868,202.1358,1.1136,99.3714,0,10.701,0.435,12.2148,0.0174,1.1658,24.273,27.666,0.174,175.4094
9,145.1508,16.791,9.396,0,0,0.0348,4.5762,16.617,0,1.2354,0,0.0696,2.1924,55.6104,0,0,0,0,16.965,379.407,7.9518,371.3682,0,8.9958,0.7134,17.6784,0.0174,1.9836,1.6008,22.2024,0.1392,280.0182
10,35.9136,62.553,0,0,0,28.3098,52.9482,64.4322,28.7448,0,0,9.744,27.9096,20.532,0,279.1482,80.9274,0.5568,86.652,133.0578,21.7674,29.6148,0,33.93,1.044,25.404,0.1218,2.7144,42.4212,29.5452,0,95.091
11,0,10.7184,0,0,0,1.827,2.697,8.7348,0,0,0,1.8792,1.8618,0,0,0,0,0,0,0,0.2784,0,0,1.3398,0.3306,0.5916,0.0348,0.0348,0,0,0,0
12,1.2876,0.783,0.261,0,0,4.9068,15.1728,0.783,1.2702,0.2262,0.8352,0,3.3408,0.4872,0,127.7856,0.9918,0.1044,18.8094,19.3314,1.566,0.0348,0,66.8682,73.602,2.2968,0.0696,0.4524,1.0614,0,0,0.9744
13,0.8526,1.4616,4.9764,0,0,7.6386,0,1.3572,0.696,0.609,1.5312,1.2702,0,0.0696,0,1.8444,4.9242,3.1146,3.3582,6.8034,4.4544,18.2874,0,7.134,3.0798,9.3612,0.0348,4.7328,0,1.74,0,7.4646
14,0,10.3878,4.611,0,0,0.0348,3.654,2.9928,36.192,0.087,0,0.0174,0.87,0,0,0,0.0174,125.6454,15.225,453.4788,1.8966,0,0,4.3674,0,7.0644,0.0174,1.305,1.566,10.2834,0.0696,0
15,0,98.919,0,0,0,140.2266,120.9648,112.4562,0,147.9348,0,50.5644,35.1306,0,0,0,0,0,-26.45,0,72.5754,0,3524.9268,110.4204,1.653,139.5132,3.7584,6.525,97.2312,366.2178,111.186,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,283.1502,24.447,19.5228,0,0,13.4328,17.9916,27.6834,0,20.271,0,4.7502,15.7818,14.6682,0,0,0,0,0,378.885,4.35,563.325,0,34.9218,1.4616,16.3908,0.0522,4.0368,17.6088,58.2552,0.2262,1484.1504
18,214.9248,17.9742,14.5116,0,0,4.3848,2.8188,17.5044,0,0.348,0,1.1484,4.959,218.0394,0,0,0,0,8.25804,1535.4456,6.4728,4825.5594,0,17.9046,1.5834,26.3436,0.0348,4.4022,0.174,26.5698,0.1914,0
19,193.2966,168.7626,0,0,0,110.1072,166.5876,141.7578,6.525,285.1164,0,178.2978,92.1504,168.7104,0,1837.984,5.247144,0,0,139.158936,69.5304,131.938632,0,215.0118,45.0138,93.8034,8.0214,23.4204,38.337768,327.816,1.566,149.52168
20,353.742,68.7648,84.9468,0,0,26.6568,50.9472,65.337,398.025,117.3108,0,13.5546,43.3086,551.8758,0,0,26.6742,1267.8858,112.484736,0,178.4022,1058.0766,0,124.1664,6.264,220.9452,1.4268,29.2494,36.3312,148.7526,68.5038,0
21,115.4664,36.1398,24.7776,0,0,287.0652,0,49.0332,118.581,91.7676,57.7158,106.0878,80.4924,89.1228,0,19.1574,114.7008,0.9048,22.8636,247.7412,0,133.9104,0,1162.8768,264.6366,308.7978,85.0164,155.7126,20.1318,11.7102,0,218.7006
22,0,17.1738,50.286,0,0,13.0326,12.7716,18.9312,76.4208,3.9324,0,13.7112,17.3304,0,0,0,7.5864,3187.0188,30.196656,259.173,95.3868,0,0,68.9736,0.4872,138.2256,0.1392,20.793,11.1186,22.533,3.7062,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,22.9332,24.1164,17.574,0,0,78.8916,0,19.8882,22.6026,8.5956,17.0694,202.3794,59.3862,20.4798,0,362.7378,68.7126,7.1166,478.761,142.6626,1142.7276,139.3218,0,0,174.1566,521.5128,0.5568,23.055,14.7552,7.656,0,113.9352
25,1.392,3.1668,2.4012,0,0,50.7036,93.264,0.5916,1.6704,0,0.7482,52.8786,58.0986,0.1566,0,0,3.1668,2.8362,1.7226,9.5874,194.0622,1.0092,0,104.4696,0,249.2724,0.0696,3.6888,0,0,0,8.0214
26,18.7572,19.9404,81.432,0,0,145.6728,0,11.5884,22.968,9.048,18.6876,19.2792,98.7624,34.5912,0,272.484,47.0148,8.3172,54.0444,163.5078,80.1096,405.8724,0,401.8356,228.636,0,1.6704,27.84,11.484,23.4552,0,424.212
27,4.6284,1.2702,0,0,0,35.6526,0,1.0962,1.5834,1.6182,2.6622,2.523,32.5554,2.1054,0,99.8412,9.9702,0.087,13.7982,7.6038,35.8614,0.0348,0,7.2036,34.0518,49.8336,0,0.0696,0,0,0,3.4452
28,10.3182,4.1934,25.1256,0,0,17.2956,0,2.4882,9.0132,1.4964,4.6632,5.4984,34.017,7.2906,0,175.218,27.2484,7.8126,22.6026,32.886,42.0384,134.4672,0,20.4624,26.5872,77.778,0.1044,0,12.441,7.8474,0,40.4724
29,84.7032,32.7642,0,0,0,13.9548,11.3274,30.3282,51.939,23.229,0,1.5486,0,40.6116,0,784.7574,180.4728,1.4616,21.470904,306.501,10.2138,0.435,0,9.5004,0,12.0408,0,0,0,2.523,14.3202,279.4092
30,126.6546,65.163,0,0,0,14.3028,35.8788,54.81,99.702,174.5568,0,7.1862,19.0704,59.2992,0,1558.8834,405.8898,68.295,299.4888,521.2518,13.4676,45.0834,0,26.2914,0,21.576,0.0348,0.087,24.795,0,75.777,428.3532
31,44.3178,0,0,0,0,0,0,0,23.9598,0,0,0,0,25.8738,0,6.0726,16.3212,0.3306,0,177.4452,0,89.7144,0,0,0,0,0,0,42.543,22.9158,0,159.4362
32,0,71.34,29.0928,0,0,36.5748,63.0228,83.0154,101.355,41.9514,0,11.9538,31.233,0,0,0,464.2842,0,54.283824,0,39.324,0,0,73.4628,2.3664,56.8284,0.174,8.4564,63.5622,61.248,38.5062,0
